title,collected_date,published_date,tags,image_urls,urls,article_url
Helder propõe coalizão nacional contra o crime organizado,2026-05-18 16:39:34,"quinta-feira, 29/05/2025, 08:14-  Autor: Luiza Mello",tagsCoalizão Nacional CRIME ORGANIZADO Helder Barbalho PEC 18/25 Segurança Pública VIOLÊNCIA NO BRASIL,"['https://cdn.dol.com.br/img/Artigo-Destaque/900000/640x335/Helder-2_00908600_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F900000%2FHelder-2_00908600_0_.jpg%3Fxid%3D3062939&xid=3062939', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/908432/estado-anuncia-r-413-milhoes-para-a-educacao?d=1', 'https://dol.com.br/noticias/para/839407/helder-propoe-cop-da-juventude-e-dos-movimentos-sociais?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/coalizao-nacional', '/tags/crime-organizado', '/tags/helder-barbalho', '/tags/pec-1825', '/tags/seguranca-publica', '/tags/violencia-no-brasil', '#modal_5', '#', '#', '/noticias/gastronomia/941873/aprenda-a-fazer-pudim-de-pao-sem-leite-condensado', '/tuedoide/curiosidades/941872/descubra-para-que-seve-borra-usada-de-cafe-no-vaso-sanitario', '/esporte/paysandu/941871/cbf-veta-paysandu-x-floresta-em-castanhal-e-tuma-explica-motivo', '/noticias/brasil/941870/inss-realiza-mutirao-de-atendimento-neste-fim-de-semana', '/noticias/servico/941869/idosos-podem-ganhar-ate-r-1621-sem-ter-aposentadoria']",https://dol.com.br/noticias/para/908600/helder-propoe-coalizao-nacional-contra-o-crime-organizado
Polícia Federal investiga ataque a diretor de presídio no sul da Bahia,2026-05-18 16:39:37,"sexta-feira, 23/05/2025, 10:23-  Autor: Leandro Mazinho com equipes DF, SP e RJ",tagsBAHIA COLUNA ESPLANADA COLUNA LEANDRO MAZZINI COMANDO VERMELHO criminalidade LEANDRO MAZZINI Polícia Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/900000/640x335/Design-sem-nome---2025-05-23T095630491_00907796_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F900000%2FDesign-sem-nome---2025-05-23T095630491_00907796_0_.png%3Fxid%3D3060110&xid=3060110', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/bahia', '/tags/coluna-esplanada', '/tags/coluna-leandro-mazzini', '/tags/comando-vermelho', '/tags/criminalidade', '/tags/leandro-mazzini', '/tags/policia', '/tags/seguranca-publica', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/colunistas/leandro-mazzini/907796/policia-federal-investiga-ataque-a-diretor-de-presidio-no-sul-da-bahia
Calendário do 13º: veja quando cai o pagamento da 2ª parcela,2026-05-18 16:39:39,"segunda-feira, 05/05/2025, 09:33- Atualizado 05/05/2025, 09:35-  Autor: DOL Carajás / Com informações Diário do Pará",tags13º salário APOSENTADORIA benefícios INSS Pensionistas,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/brasil/904643/prf-alerta-para-golpe-com-site-falso-de-concurso-publico?d=1', 'https://dol.com.br/carajas/noticias/para/905003/isis-a-cadela-da-pm-que-fareja-o-trafico-na-amazonia?d=1&utm_source=canaiswhatsapp&utm_medium=referral&utm_campaign=DOL', 'https://dol.com.br/carajas/noticias/brasil/904498/enem-2025-mec-prorroga-prazo-de-isencao-ate-2-de-maio?d=1&utm_source=canaiswhatsapp&utm_medium=referral&utm_campaign=DOL', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/13-salario', '/tags/aposentadoria', '/tags/beneficios', '/tags/inss', '/tags/pensionistas', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/brasil/905110/calendario-do-13-veja-quando-cai-o-pagamento-da-2-parcela
P.Diddy começa a ser julgado nos EUA e pode pegar prisão perpétua,2026-05-18 16:39:42,"segunda-feira, 05/05/2025, 08:57-  Autor: Brenda Hayashi - Fonte: Metrópoles",tagsENTRETENIMENTO Julgamento P.Diddy TRÁFICO SEXUAL violência de gênero,"['https://cdn.dol.com.br/img/Artigo-Destaque/900000/640x335/pdiddy_00905107_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F900000%2Fpdiddy_00905107_0_.jpg%3Fxid%3D3050109&xid=3050109', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/entretenimento/fama/902326/saiba-como-esta-p-diddy-apos-8-meses-preso-por-abuso-sexual?d=1', 'https://dol.com.br/entretenimento/fama/904803/acusado-de-estupro-russell-brand-respondera-em-liberdade?d=1', 'https://dol.com.br/noticias/politica/904037/julgamento-da-prisao-de-collor-sera-retomado-na-segunda-28?d=1', 'https://dol.com.br/noticias/brasil/903527/oficial-de-justica-intima-bolsonaro-na-uti-para-julgamento?d=1', 'https://dol.com.br/entretenimento/fama/904203/defesa-de-diddy-alega-incapacidade-mental-do-rapper?d=1', 'https://www.whatsapp.com/channel/0029Va4xYGk1dAw9LjYD7B2k', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/entretenimento', '/tags/julgamento', '/tags/pdiddy', '/tags/trafico-sexual', '/tags/violencia-de-genero', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/entretenimento/fama/905107/pdiddy-comeca-a-ser-julgado-nos-eua-e-pode-pegar-prisao-perpetua
Van Damme é acusado de ter relações sexuais com mulheres traficadas,2026-05-18 16:39:43,"quarta-feira, 02/04/2025, 23:37-  Autor: Ana Cora Lima / Folhapress",tagsCelebridades DIREITOS HUMANOS Notícias tráfico humano Van Damme,"['https://cdn.dol.com.br/img/Artigo-Destaque/900000/640x335/FotoJet-1_00900775_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F900000%2FFotoJet-1_00900775_0_.jpg%3Fxid%3D3033721&xid=3033721', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/entretenimento/fama/900768/ex-chiquititas-faz-revelacoes-bombasticas-dos-bastidores-do-sbt?d=1', 'https://dol.com.br/entretenimento/fama/900766/novo-namorado-de-jojo-todynho-elogia-cariucha-e-causa-climao?d=1', 'https://dol.com.br/entretenimento/fama/900762/preta-gil-e-internada-nas-vesperas-de-viagem-para-os-eua?d=1', 'https://www.whatsapp.com/channel/0029Va4xYGk1dAw9LjYD7B2k', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/celebridades', '/tags/direitos-humanos', '/tags/noticias', '/tags/trafico-humano', '/tags/van-damme', '#modal_5', '#', '#', '/noticias/para/941904/mangal-das-garcas-promove-oficina-para-criancas-neste-domingo-17', '/concursos/municipais/941903/pss-hemopa-penultimo-dia-para-se-inscrever-com-salarios-de-r-44-mil', '/esporte/mundo/941902/ufc-confirma-retorno-de-conor-mcgregor-com-luta-marcada-contra-ex-rival', '/noticias/para/941901/idosa-morre-apos-ataque-de-jararaca-na-ilha-do-marajo', '/entretenimento/fama/941900/shakira-revela-pela-1-vez-drama-sobre-o-pai-antes-de-show-no-rio']",https://dol.com.br/entretenimento/fama/900775/van-damme-e-acusado-de-ter-relacoes-sexuais-com-mulheres-traficadas
Musa do OnlyFans é encontrada com pernas e coluna quebradas,2026-05-18 16:39:46,"segunda-feira, 24/03/2025, 22:18-  Autor: Alexandre Nascimento - Fonte: Fama ao Minuto",tagsDesaparecimento DIREITOS HUMANOS EXPLORAÇÃO SEXUAL Maria Kovalchuk onlyfans segurança de influenciadoras,"['https://cdn.dol.com.br/img/Artigo-Destaque/890000/640x335/FotoJet_00899503_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F890000%2FFotoJet_00899503_0_.jpg%3Fxid%3D3028613&xid=3028613', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/tags/dubai?d=1', 'https://dol.com.br/tags/musa-do-onlyfans?d=1', 'https://dol.com.br/entretenimento/fama/898854/veja-famosos-que-criaram-onlyfans-e-voce-talvez-nao-saiba?d=1', 'https://dol.com.br/entretenimento/fama/880503/ex-affair-de-cristiano-ronaldo-agita-a-web-com-foto-ousada?d=1', 'https://dol.com.br/entretenimento/fama/892968/musa-do-onlyfans-diz-que-jogador-pediu-orgia-com-22-homens?d=1', 'https://www.whatsapp.com/channel/0029Va4xYGk1dAw9LjYD7B2k', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/desaparecimento', '/tags/direitos-humanos', '/tags/exploracao-sexual', '/tags/maria-kovalchuk', '/tags/onlyfans', '/tags/seguranca-de-influenciadoras', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/entretenimento/fama/899503/musa-do-onlyfans-e-encontrada-com-pernas-e-coluna-quebradas
Morador encontra cadáver atrás de sua casa em Marituba,2026-05-18 16:39:49,"domingo, 23/03/2025, 17:35-  Autor: Redação DOL",tagsCRIME Marituba Notícias Polícia SEGURANÇA,"['https://cdn.dol.com.br/img/Artigo-Destaque/890000/640x335/109_00899347_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F890000%2F109_00899347_0_.jpg%3Fxid%3D3027987&xid=3027987', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/899337/suspeito-e-flagrado-levando-cranio-humano-dentro-de-mochila-em-belem?d=1', 'https://dol.com.br/noticias/policia/899278/dono-de-bar-e-executado-em-ananindeua-durante-a-madrugada?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/crime', '/tags/marituba', '/tags/noticias', '/tags/policia', '/tags/seguranca', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/noticias/policia/899347/morador-encontra-cadaver-atras-de-sua-casa-em-marituba
Segundo brasileiro é vítima de tráfico humano em Mianmar,2026-05-18 16:39:50,"sexta-feira, 20/12/2024, 16:59-  Autor: Letícia Corrêa - Fonte: SbtNews",tagsCibercriminosos Desaparecimento DIREITOS HUMANOS EXPLORAÇÃO SEXUAL trabalho forçado tráfico humano,"['https://cdn.dol.com.br/img/Artigo-Destaque/880000/640x335/imagemotimizada-25_00887515_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F880000%2Fimagemotimizada-25_00887515_0_.jpg%3Fxid%3D2979001&xid=2979001', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/776578/guru-paraense-e-suspeita-de-trafico-humano-nos-eua-entenda?d=1', 'https://dol.com.br/entretenimento/fama/666687/nubia-oliiver-desabafa-sobre-esquema-de-trafico-de-pessoas?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://dol.com.br/entretenimento/fama/656731/nubia-oliver-fala-sobre-acusacoes-de-aliciamento-enganada?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/cibercriminosos', '/tags/desaparecimento', '/tags/direitos-humanos', '/tags/exploracao-sexual', '/tags/trabalho-forcado', '/tags/trafico-humano', '#modal_5', '#', '#', '/noticias/para/941906/segup-apreende-drogas-escondidas-em-embarcacao-no-rio-amazonas', '/noticias/para/941905/operacao-desativa-sete-areas-de-garimpo-ilegal-na-divisa-do-para', '/noticias/para/941904/mangal-das-garcas-promove-oficina-para-criancas-neste-domingo-17', '/concursos/municipais/941903/pss-hemopa-penultimo-dia-para-se-inscrever-com-salarios-de-r-44-mil', '/esporte/mundo/941902/ufc-confirma-retorno-de-conor-mcgregor-com-luta-marcada-contra-ex-rival']",https://dol.com.br/noticias/mundo-noticias/887515/segundo-brasileiro-e-vitima-de-trafico-humano-em-mianmar
Declaração G20: pede trabalho decente e soberania alimentar,2026-05-18 16:39:51,"sábado, 16/11/2024, 14:48-  Autor: Mayra Monteiro - Fonte: Agência Brasil",tagscombate à pobreza G20 Social governança global Mudanças Climáticas participação social SUSTENTABILIDADE,"['https://cdn.dol.com.br/img/Artigo-Destaque/880000/640x335/G20-2_00883019_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F880000%2FG20-2_00883019_0_.jpg%3Fxid%3D2959446&xid=2959446', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/881302/g20-em-belem-propostas-de-paises-convidados-sao-divulgadas?d=1', 'https://dol.com.br/noticias/brasil/882848/ativista-diz-que-g20-rejeita-questoes-de-genero-e-raca?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/combate-a-pobreza', '/tags/g20-social', '/tags/governanca-global', '/tags/mudancas-climaticas', '/tags/participacao-social', '/tags/sustentabilidade', '#modal_5', '#', '#', '/noticias/para/942031/jarbas-vasconcelos-toma-posse-como-socio-efetivo-do-ihgp-em-belem', '/entretenimento/fama/942030/sheila-mello-posa-nua-em-banheira-e-tatuagem-chama-atencao', '/noticias/para/942029/prefeitura-avalia-estrutura-para-reparos-apos-queda-de-ponte-em-icoaraci', '/entretenimento/942028/vinicius-junior-faz-publicacao-para-virginia-apos-fim-do-relacionamento', '/noticias/espiritualidade/942027/saiba-quais-signos-entram-na-mare-de-sorte-antes-da-virada-do-mes']",https://dol.com.br/noticias/brasil/883019/declaracao-g20-pede-trabalho-decente-e-soberania-alimentar
HPV e câncer de garganta: o risco do sexo oral desprotegido,2026-05-18 16:39:52,"segunda-feira, 21/10/2024, 18:51-  Autor: DOL Carajás / Com informação do Metrópoles",tagsCÂNCER HPV PREVENÇÃO SAÚDE PÚBLICA VACINAÇÃO,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/mundo/874242/descubra-qual-tipo-de-profissao-mais-deixa-pessoas-infelizes?d=1', 'https://dol.com.br/carajas/cidades/maraba/879826/mulher-e-presa-sob-suspeita-de-trafico-de-drogas-em-maraba?d=1', 'https://dol.com.br/carajas/entretenimento/879242/tres-penis-conheca-o-caso-inacreditavel?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/cancer', '/tags/hpv', '/tags/prevencao', '/tags/saude-publica', '/tags/vacinacao', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/mundo/879831/hpv-e-cancer-de-garganta-o-risco-do-sexo-oral-desprotegido
Comércio de escravizados joga luzes sobre a história do Pará,2026-05-18 16:39:54,"quinta-feira, 19/09/2024, 18:21- Atualizado 20/09/2024, 10:20-  Autor: Anderson Araújo",tagscomércio de escravizados David Farias ESCRAVIDÃO HISTÓRIA pará,"['https://cdn.dol.com.br/img/Artigo-Destaque/870000/640x335/Igarape-miri_00875886_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F870000%2FIgarape-miri_00875886_0_.jpg%3Fxid%3D2930435&xid=2930435', '/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/870000/767x0/Capa-do-Democrata_00875886_0_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FCapa-do-Democrata_00875886_0_.jpg%3Fxid%3D2930437%26resize%3D380%252C200%26t%3D1779124868&xid=2930437', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-17-at-160941_00875886_1_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-17-at-160941_00875886_1_.jpg%3Fxid%3D2930438%26resize%3D380%252C200%26t%3D1779124868&xid=2930438', 'https://cdn.dol.com.br/img/inline/870000/767x0/15868875b8083-d997-88f6-776e-44150cc4cd72_00875886_2_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2F15868875b8083-d997-88f6-776e-44150cc4cd72_00875886_2_.jpg%3Fxid%3D2930439%26resize%3D380%252C200%26t%3D1779124868&xid=2930439', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-19-at-173639_00875886_3_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-19-at-173639_00875886_3_.jpg%3Fxid%3D2930440%26resize%3D380%252C200%26t%3D1779124868&xid=2930440', 'https://cdn.dol.com.br/img/inline/870000/767x0/Escritura-de-venda-do-escravo-Lourenco-que-faz-o-L_00875886_4_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FEscritura-de-venda-do-escravo-Lourenco-que-faz-o-L_00875886_4_.jpg%3Fxid%3D2930441%26resize%3D380%252C200%26t%3D1779124868&xid=2930441', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-19-at-195049_00875886_5_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-19-at-195049_00875886_5_.jpg%3Fxid%3D2930442%26resize%3D380%252C200%26t%3D1779124868&xid=2930442', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-17-at-154851_00875886_5_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-17-at-154851_00875886_5_.jpg%3Fxid%3D2930443%26resize%3D380%252C200%26t%3D1779124868&xid=2930443', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-17-at-160939_00875886_6_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-17-at-160939_00875886_6_.jpg%3Fxid%3D2930444%26resize%3D380%252C200%26t%3D1779124868&xid=2930444', 'https://cdn.dol.com.br/img/inline/870000/767x0/Anuncio-de-fuga_00875886_7_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FAnuncio-de-fuga_00875886_7_.jpg%3Fxid%3D2930445%26resize%3D380%252C200%26t%3D1779124868&xid=2930445', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-17-at-154851-1_00875886_8_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-17-at-154851-1_00875886_8_.jpg%3Fxid%3D2930446%26resize%3D380%252C200%26t%3D1779124868&xid=2930446', '/themes/DOL/assets/img/quote-icon-left.svg', '/themes/DOL/assets/img/quote-icon.svg', 'https://cdn.dol.com.br/img/inline/870000/767x0/WhatsApp-Image-2024-09-17-at-160940_00875886_9_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F870000%2FWhatsApp-Image-2024-09-17-at-160940_00875886_9_.jpg%3Fxid%3D2930447%26resize%3D380%252C200%26t%3D1779124869&xid=2930447', 'https://cdn.dol.com.br/img/inline/860000/767x0/Rodape-Banner-1280x300-DOL-14-anos_00862024_6_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F860000%2FRodape-Banner-1280x300-DOL-14-anos_00862024_6_.jpg%3Fxid%3D2930448%26resize%3D380%252C200%26t%3D1779124869&xid=2930448', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://memoria.bn.gov.br/DocReader/docmulti.aspx?bib=periodicosPA&pesq=&pesquisa=Pesquisar', 'https://brasilescola.uol.com.br/datas-comemorativas/dia-abolicao-escravatura.htm', 'https://dol.com.br/tags/igarape-miri?d=1', 'https://www.planalto.gov.br/ccivil_03/leis/l9455.htm', 'https://dol.com.br/noticias/para/844002/lauro-sodre-entra-para-o-livro-dos-herois-da-patria?d=1', 'https://dol.com.br/noticias/para/687339/os-negros-paraenses-que-lutaram-contra-a-escravidao?d=1', 'https://dol.com.br/entretenimento/cultura/871882/paraense-lanca-livro-sobre-o-comercio-de-escravos-no-para?d=1', 'https://dol.com.br/noticias/brasil/noticia-318702-comissao-da-verdade-sobre-escravidao-e-criada.html?d=1', 'https://ufpa.br/', 'http://lattes.cnpq.br/8278339273215473', 'https://www.facebook.com/editoracabana/posts/pfbid0NsU4iDQCzsAz8jqD7SgUynqaEsBRGoGmD19Un1WZi54XXaF5j69VmfTfB9qzTYPXl', 'https://dol.com.br/tags/prefeitura-de-cameta?d=1', 'https://dol.com.br/tags/abaetetuba?d=1', 'https://dol.com.br/tags/moju?d=1', 'https://dol.com.br/noticias/para/noticia-247264-baiao-e-belem-fazem-procissao-para-santo-antonio.html?d=1', 'https://dol.com.br/tags/mocajuba?d=1', 'https://dol.com.br/tags/baixo-tocantins?d=1', 'https://dol.com.br/tags/ver-o-peso?d=1', 'https://www.geledes.org.br/rotas-da-escravidao/#:~:text=As%20quatro%20principais%20rotas%20dos,sobas%20africanos%20para%20esse%20fim.', 'https://maps.app.goo.gl/f9PS3Jea93Lc6JeE7', 'https://www.youtube.com/watch?v=x39bAav2lno', 'https://pt.wikipedia.org/wiki/Paulo_Andr%C3%A9_Barata', 'https://pt.wikipedia.org/wiki/Rui_Barata', 'https://editorarealize.com.br/artigo/visualizar/51773', 'https://dol.com.br/noticias/agropara/786910/ciclo-da-borracha-urbanizou-belem-saiba-mais?d=1', 'https://brasilescola.uol.com.br/historiab/lei-dos-sexagenarios.htm#:~:text=A%20Lei%20dos%20Sexagen%C3%A1rios%20foi,60%20anos%20seriam%20considerados%20livres.', 'https://dol.com.br/colunistas/anderson-araujo?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/comercio-de-escravizados', '/tags/david-farias', '/tags/escravidao', '/tags/historia', '/tags/para', '#modal_5', '#', '#', '/colunistas/brenda-hayashi/942019/verao-chegando-acompanhe-a-rotina-e-dicas-de-arianny-baia', '/noticias/para/942018/acusado-de-matar-irmaos-da-familia-tenorio-vai-a-juri-popular-em-belem', '/noticias/para/942017/ossada-humana-e-encontrada-em-mata-no-marajo', '/noticias/para/942016/vigilia-de-pentecostes-2026-celebracao-dos-120-anos-da-arquidiocese-de-belem', '/esporte/mundo/942015/carvajal-encerra-ciclo-lendario-no-real-madrid-veja-os-numeros']",https://dol.com.br/especiais/875886/comercio-de-escravizados-joga-luzes-sobre-a-historia-do-para
