title,collected_date,published_date,tags,image_urls,urls,article_url
PF prende 82 alvos em operação nacional contra facções criminosas,2026-05-19 16:07:00,12/05/26 às 21:34 | Atualizado 13/05/26 às 09:41,Facção criminosaOperaçãoPF (Polícia Federal)prisões,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/OPERACAO-DRUGSTORE-2.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/Template-01-Montagens-CNN-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Ficco.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/norte/ap/operacao-prende-alvos-de-esquema-de-trafico-e-cocaina/', 'https://www.cnnbrasil.com.br/nacional/norte/ap/operacao-prende-alvos-de-esquema-de-trafico-e-cocaina/', 'https://www.cnnbrasil.com.br/nacional/brasil/operacao-forca-integrada-tem-116-prisoes-e-mais-de-700-kg-de-drogas/', 'https://www.cnnbrasil.com.br/nacional/brasil/operacao-forca-integrada-tem-116-prisoes-e-mais-de-700-kg-de-drogas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/policial-penal-e-preso-por-introduzir-celulares-e-drogas-em-presidio-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/policial-penal-e-preso-por-introduzir-celulares-e-drogas-em-presidio-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/forcas-de-seguranca-ampliam-combate-integrado-ao-crime-organizado-em-sp/']",https://www.cnnbrasil.com.br/nacional/brasil/pf-prende-81-alvos-em-operacao-nacional-contra-faccoes-criminosas/
"NBA: Morte de Clarke será investigada como possível overdose, diz site",2026-05-19 16:07:03,12/05/26 às 17:10 | Atualizado 12/05/26 às 17:28,BasqueteMemphis GrizzliesNBAoutros esportes,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/clarke-nba-e1778611252182.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/Doncic-e1778603034527.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/shai-lakers-e1778585052364.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/esportes/basquete/nba-jogador-do-memphis-grizzlies-morre-aos-29-anos/', 'https://www.cnnbrasil.com.br/esportes/basquete/nba-jogador-do-memphis-grizzlies-morre-aos-29-anos/', 'https://www.cnnbrasil.com.br/esportes/basquete/luka-doncic-nao-jogara-pela-eslovenia-para-disputar-guarda-das-filhas/', 'https://www.cnnbrasil.com.br/esportes/basquete/luka-doncic-nao-jogara-pela-eslovenia-para-disputar-guarda-das-filhas/', 'https://www.cnnbrasil.com.br/esportes/basquete/thunder-varre-lakers-e-avanca-a-final-da-conferencia-oeste-da-nba/', 'https://www.cnnbrasil.com.br/esportes/basquete/thunder-varre-lakers-e-avanca-a-final-da-conferencia-oeste-da-nba/', 'https://www.cnnbrasil.com.br/esportes/basquete/nba-jogador-do-memphis-grizzlies-morre-aos-29-anos/']",https://www.cnnbrasil.com.br/esportes/basquete/nba-morte-de-clarke-sera-investigada-como-possivel-overdose-diz-site/
Policiais civis extorquiram homem suspeito pelo sequestro da mãe de Robinho,2026-05-19 16:07:05,12/05/26 às 15:56 | Atualizado 12/05/26 às 15:57,ExtorsãoOperaçãoPolícia CivilSequestro,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/MORREM-CARRO-SUBMERSO-2.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/00060551-e1773746883412.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/operacao-3.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/esportes/outros-esportes/alem-de-marcelinho-carioca-relembre-outros-sequestros-ligados-ao-futebol/', 'https://www.cnnbrasil.com.br/blogs/elijonasmaia/nacional/brasil/operacao-em-16-estados-cumpre-236-mandados-contra-faccoes/', 'https://www.cnnbrasil.com.br/blogs/elijonasmaia/nacional/brasil/operacao-em-16-estados-cumpre-236-mandados-contra-faccoes/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/operacao-mira-policiais-por-crimes-de-extorsao-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/operacao-mira-policiais-por-crimes-de-extorsao-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/es/mp-policiais-civis-sao-investigados-por-envolvimento-no-trafico-de-drogas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/es/mp-policiais-civis-sao-investigados-por-envolvimento-no-trafico-de-drogas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/operacao-mira-policiais-por-crimes-de-extorsao-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/seis-policiais-acusados-de-extorquir-membros-do-pcc-sao-condenados-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/policiais-civis-extorquiram-homem-suspeito-pelo-sequestro-da-mae-de-robinho/
Operação em 16 estados cumpre 236 mandados contra facções,2026-05-19 16:07:08,12/05/26 às 08:11 | Atualizado 12/05/26 às 08:55,Crime organizadoFacçõesOperaçãoPF (Polícia Federal),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/operacao-CACS.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/00060551-e1773746883412.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/drogas-em-santos-7-e1778506665629.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/rj/policia-civil-faz-operacao-contra-ex-cacs-que-nao-devolveram-armas-no-rj/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/policia-civil-faz-operacao-contra-ex-cacs-que-nao-devolveram-armas-no-rj/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/operacao-mira-policiais-por-crimes-de-extorsao-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/operacao-mira-policiais-por-crimes-de-extorsao-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/pf-apreende-340-kg-de-cocaina-escondidos-em-casco-de-navio-em-santos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/pf-apreende-340-kg-de-cocaina-escondidos-em-casco-de-navio-em-santos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/pf-apreende-340-kg-de-cocaina-escondidos-em-casco-de-navio-em-santos/']",https://www.cnnbrasil.com.br/blogs/elijonasmaia/nacional/brasil/operacao-em-16-estados-cumpre-236-mandados-contra-faccoes/
Caminhão com 685 kg de maconha e carga de alho é apreendido em São Paulo,2026-05-19 16:07:11,11/05/26 às 18:38 | Atualizado 11/05/26 às 18:38,MaconhatransporteTransporte de cargas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/APREENSOES-SERGIPE-DROGAS-e1769521701187.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/droga-sp-e1754579570359.jpeg?w=193&h=132&crop=1', 'https://admin.preprod.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/07/WhatsApp-Image-2025-07-15-at-14.00.52.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/carga-de-mais-de-130-kg-de-super-maconha-e-apreendida-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/caminhao-com-101kg-de-maconha-e-apreendido-na-br-116-e-motorista-vai-preso/', 'https://www.cnnbrasil.com.br/nacional/nordeste/se/caminhoes-com-mais-de-uma-tonelada-de-maconha-sao-apreendidos-em-sergipe/', 'https://www.cnnbrasil.com.br/nacional/nordeste/se/caminhoes-com-mais-de-uma-tonelada-de-maconha-sao-apreendidos-em-sergipe/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/duas-pessoas-sao-presas-e-quase-1-tonelada-de-maconha-e-apreendida-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/duas-pessoas-sao-presas-e-quase-1-tonelada-de-maconha-e-apreendida-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/mg/homem-e-preso-apos-transportar-400-kg-de-maconha-junto-a-carga-de-carne/', 'https://www.cnnbrasil.com.br/nacional/sudeste/mg/homem-e-preso-apos-transportar-400-kg-de-maconha-junto-a-carga-de-carne/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/pf-apreende-quase-duas-toneladas-de-maconha-em-acao-no-interior-de-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/caminhao-com-685-kg-de-maconha-e-carga-de-alho-e-apreendido-em-sao-paulo/
"Crime organizado alcança 41% dos brasileiros em seus bairros, diz Datafolha",2026-05-19 16:07:12,11/05/26 às 07:26 | Atualizado 11/05/26 às 09:47,Crime organizadoFórum Brasileiro de Segurança Públicapesquisa datafolha,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/ChatGPT-Image-8-de-mai.-de-2026-16_17_09_cleanup.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/ChatGPT-Image-8-de-mai.-de-2026-16_21_33.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/02/estudantes-4.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/tudo-sobre/datafolha/', 'https://www.cnnbrasil.com.br/tudo-sobre/instituto-brasileiro-de-geografia-e-estatistica-ibge/', 'https://www.cnnbrasil.com.br/nacional/brasil/brasileiros-tem-visao-mais-positiva-de-si-do-que-estrangeiros-diz-pesquisa/', 'https://www.cnnbrasil.com.br/nacional/brasil/brasileiros-tem-visao-mais-positiva-de-si-do-que-estrangeiros-diz-pesquisa/', 'https://www.cnnbrasil.com.br/nacional/brasil/bonito-e-inseguro-pesquisa-inedita-revela-como-brasil-e-visto-no-mundo/', 'https://www.cnnbrasil.com.br/nacional/brasil/bonito-e-inseguro-pesquisa-inedita-revela-como-brasil-e-visto-no-mundo/', 'https://www.cnnbrasil.com.br/nacional/brasil/brasil-precisa-de-novas-estrategias-para-combater-crime-organizado-diz-ong/', 'https://www.cnnbrasil.com.br/nacional/brasil/brasil-precisa-de-novas-estrategias-para-combater-crime-organizado-diz-ong/', 'https://www.cnnbrasil.com.br/tudo-sobre/forum-brasileiro-de-seguranca-publica/']",https://www.cnnbrasil.com.br/nacional/brasil/crime-organizado-alcanca-41-dos-brasileiros-em-seus-bairros-diz-datafolha/
Cinco são presos em operação contra roubos e furtos de celulares em SP,2026-05-19 16:07:14,09/05/26 às 09:08 | Atualizado 09/05/26 às 09:08,CelularesFurtosPM (Polícia Militar)PrisãoroubosSão Paulo (geral),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/cofre.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/WhatsApp-Image-2026-05-08-at-15.53.13.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/05/WhatsApp-Image-2026-05-08-at-12.03.27.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/carro-com-cofre-de-drogas-e-apreendido-em-sao-paulo-tres-homens-sao-presos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/carro-com-cofre-de-drogas-e-apreendido-em-sao-paulo-tres-homens-sao-presos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/boi-imperio-um-dos-melhores-do-brasil-e-apreendido-em-acao-contra-o-pcc/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/boi-imperio-um-dos-melhores-do-brasil-e-apreendido-em-acao-contra-o-pcc/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/mega-plantacao-de-maconha-e-descoberta-em-predio-na-grande-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/mega-plantacao-de-maconha-e-descoberta-em-predio-na-grande-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/carro-com-cofre-de-drogas-e-apreendido-em-sao-paulo-tres-homens-sao-presos/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/cinco-sao-presos-em-operacao-contra-roubos-e-furtos-de-celulares-em-sp/
EUA dizem que ataque a embarcação no Pacífico Oriental matou duas pessoas,2026-05-19 16:07:15,09/05/26 às 03:16 | Atualizado 09/05/26 às 03:16,Estados UnidosForças ArmadasNarcotráficoOceano Pacífico,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/2026-03-26T033551Z_1_LOP746826032026RP1_RTRMADP_BASEIMAGE-960X540_USA-MILITARY-STRIKES-CARIBBEAN.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Novo-ataque-dos-EUA-mata-3-no-Caribe.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/novo-ataque-barco-pacifico-eua.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/ataque-dos-eua-no-pacifico-deixa-mortos/', 'https://www.cnnbrasil.com.br/internacional/militares-dos-eua-matam-tres-em-operacao-no-pacifico/', 'https://twitter.com/hashtag/SOUTHCOM?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/YFLQNZufRx', 'https://twitter.com/Southcom/status/2052903226177913031?ref_src=twsrc%5Etfw', 'https://www.cnnbrasil.com.br/internacional/ataque-dos-eua-no-pacifico-mata-3-diz-forcas-armadas-americanas/', 'https://www.cnnbrasil.com.br/internacional/ataque-dos-eua-a-embarcacao-no-caribe-deixa-quatro-mortos/', 'https://www.cnnbrasil.com.br/internacional/ataque-dos-eua-a-embarcacao-no-caribe-deixa-quatro-mortos/', 'https://www.cnnbrasil.com.br/internacional/novo-ataque-dos-eua-a-barco-suspeito-de-levar-drogas-deixa-tres-mortos/', 'https://www.cnnbrasil.com.br/internacional/novo-ataque-dos-eua-a-barco-suspeito-de-levar-drogas-deixa-tres-mortos/', 'https://www.cnnbrasil.com.br/internacional/eua-fazem-novo-ataque-a-barco-no-pacifico-e-matam-duas-pessoas/', 'https://www.cnnbrasil.com.br/internacional/eua-fazem-novo-ataque-a-barco-no-pacifico-e-matam-duas-pessoas/']",https://www.cnnbrasil.com.br/internacional/eua-dizem-que-ataque-a-embarcacao-no-pacifico-oriental-matou-duas-pessoas/
Fraude de R$ 6 milhões em cerealista da 3tentos resulta em 12 prisões,2026-05-19 16:07:16,08/05/26 às 07:35 | Atualizado 08/05/26 às 08:39,3tentosAgro,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/WhatsApp-Image-2026-01-13-at-08.46.44.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/11/operacao-rs.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/10/WhatsApp-Image-2025-10-16-at-09.22.16.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sul/rs/golpistas-que-tinham-apoio-internacional-sao-alvos-de-operacao-em-sp-e-go/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/golpistas-que-tinham-apoio-internacional-sao-alvos-de-operacao-em-sp-e-go/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/policia-faz-operacao-contra-alta-cupula-do-narcotrafico-no-rs/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/policia-faz-operacao-contra-alta-cupula-do-narcotrafico-no-rs/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/policia-cumpre-68-prisoes-por-lavagem-de-dinheiro-e-trafico-no-rs-e-sc/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/policia-cumpre-68-prisoes-por-lavagem-de-dinheiro-e-trafico-no-rs-e-sc/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/funcionarios-de-agencia-sao-presos-no-rs-por-fraudes-que-somam-r-2-milhoes/', 'https://www.cnnbrasil.com.br/nacional/sul/rs/empresas-terceirizadas-sao-alvo-de-operacao-por-faudes-em-licitacao-no-rs/', 'https://www.cnnbrasil.com.br/nacional/nordeste/ba/policia-prende-7-e-bloqueia-r-60-milhoes-em-esquema-de-grilagem-na-bahia/']",https://www.cnnbrasil.com.br/agro/fraude-de-r-6-milhoes-em-cerealista-da-3tentos-resulta-em-12-prisoes/
Líder de facção do Rio de Janeiro é preso em operação em Goiás,2026-05-19 16:07:19,07/05/26 às 20:51 | Atualizado 07/05/26 às 20:51,facçãoInvestigaçãoLavagem de dinheiroPresoTráfico de drogas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/6.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/DAYANNE-BEZERRA-4.png?w=193&h=132&crop=1', 'https://admin.preprod.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/04/rota.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/rj/policia-mira-oruam-mae-e-irmao-em-operacao-contra-o-cv-no-rio/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/cinco-sao-presos-em-acao-contra-trafico-no-rio-drone-flagrou-suspeitos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/cinco-sao-presos-em-acao-contra-trafico-no-rio-drone-flagrou-suspeitos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/girino-lider-do-trafico-de-drogas-do-comando-vermelho-e-preso-no-rj/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/girino-lider-do-trafico-de-drogas-do-comando-vermelho-e-preso-no-rj/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/lider-de-faccao-criminosa-e-preso-em-campinas-sp-pela-rota/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/lider-de-faccao-criminosa-e-preso-em-campinas-sp-pela-rota/', 'https://www.cnnbrasil.com.br/nacional/norte/am/operacao-mira-nucleo-politico-do-comando-vermelho-no-amazonas/', 'https://www.cnnbrasil.com.br/nacional/centro-oeste/mt/policia-faz-megaoperação-contra-o-comando-vermelho-em-6-estados-brasileiros/']",https://www.cnnbrasil.com.br/nacional/centro-oeste/go/lider-de-faccao-do-rio-de-janeiro-e-preso-em-operacao-em-goias/
Grupo que enviou quase 500 brasileiros ao EUA ilegalmente é alvo da PF,2026-05-19 16:07:22,07/05/26 às 15:43 | Atualizado 07/05/26 às 15:43,Estados Unidosimigração ilegalmigracao ilegalOperaçãoOrganização CriminosaPF (Polícia Federal),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/OPERACAO-DRUGSTORE-2.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/10/focos-incendio-sp-2025-10-21T083635.143.png?w=193&h=132&crop=1', 'https://admin.develop.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/09/operacao-pf-amapa-migrantes.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/centro-oeste/df/pf-faz-acao-no-df-contra-esquema-transnacional-de-contrabando-de-migrantes/', 'https://www.cnnbrasil.com.br/nacional/sudeste/mg/policia-desarticula-grupo-em-mg-que-realizava-migracao-ilegal-para-os-eua/', 'https://www.cnnbrasil.com.br/nacional/norte/ap/operacao-prende-alvos-de-esquema-de-trafico-e-cocaina/', 'https://www.cnnbrasil.com.br/nacional/norte/ap/operacao-prende-alvos-de-esquema-de-trafico-e-cocaina/', 'https://www.cnnbrasil.com.br/nacional/sul/pr/quadrilha-de-trafico-e-alvo-de-megaoperacao-em-quatro-estados/', 'https://www.cnnbrasil.com.br/nacional/sul/pr/quadrilha-de-trafico-e-alvo-de-megaoperacao-em-quatro-estados/', 'https://www.cnnbrasil.com.br/nacional/norte/ap/piratas-do-caribe-pf-faz-operacao-contra-contrabando-de-migrantes/', 'https://www.cnnbrasil.com.br/nacional/norte/ap/piratas-do-caribe-pf-faz-operacao-contra-contrabando-de-migrantes/', 'https://www.cnnbrasil.com.br/nacional/brasil/pf-faz-operacao-contra-rede-de-envio-ilegal-de-migrantes-para-os-eua/', 'https://www.cnnbrasil.com.br/internacional/embaixada-dos-eua-alerta-para-combate-a-fraudes-e-imigracao-ilegal/']",https://www.cnnbrasil.com.br/nacional/centro-oeste/go/grupo-que-enviou-quase-500-brasileiros-ao-eua-ilegalmente-e-alvo-da-pf/
"Presidente afastado da UPBus, suspeita de elo com PCC, é preso em SP",2026-05-19 16:07:23,07/05/26 às 09:03 | Atualizado 07/05/26 às 16:04,PCCPolíciaPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/00060551-e1773746883412.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/VIDEO-ASSALTO-PINHEIRS-5.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/04/joao-ceo-e1745687495390.avif?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/homem-apontado-como-lider-de-grupo-criminoso-na-bahia-e-preso-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/governo-de-sp-reestrutura-unidade-de-integridade-apos-corrupcao-na-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/governo-de-sp-reestrutura-unidade-de-integridade-apos-corrupcao-na-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/puruca-lider-do-trafico-do-cv-e-preso-na-zona-norte-do-rio/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/puruca-lider-do-trafico-do-cv-e-preso-na-zona-norte-do-rio/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/justica-do-rio-manda-prender-ex-ceo-da-hurb-novamente-apos-documento-falso/', 'https://www.cnnbrasil.com.br/nacional/sudeste/rj/justica-do-rio-manda-prender-ex-ceo-da-hurb-novamente-apos-documento-falso/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/prefeitura-de-sp-vai-romper-contratos-com-empresas-de-onibus-ligadas-ao-pcc/', 'https://www.cnnbrasil.com.br/politica/pf-inclui-presidente-do-uniao-brasil-em-investigacao-sobre-esquemas-do-pcc/', 'https://www.cnnbrasil.com.br/nacional/presidente-de-empresa-de-onibus-suspeita-de-elo-com-pcc-e-preso-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/empresa-investigada-por-ligacao-com-o-pcc-processa-prefeitura-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/pm-de-sp-prende-presidente-de-empresa-de-onibus-suspeita-de-elo-com-pcc/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/presidente-de-empresa-de-onibus-suspeita-de-elo-com-pcc-e-preso-novamente/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/presidente-afastado-da-upbus-suspeita-de-elo-com-pcc-e-preso-em-sp/
